filename;label
YNP1_20230526_082502_0_02900_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02906_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02909_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02912_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02915_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02918_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02921_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02933_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02945_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02948_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02954_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02987_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_02999_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03011_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03047_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03053_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03056_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03062_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03287_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03290_650.wav;Mountain Chickadee
YNP1_20230526_082502_0_03356_650.wav;Yellow-rumped Warbler
YNP1_20230526_082502_0_03392_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03500_650.wav;Mountain Chickadee
YNP1_20230526_082502_0_03518_650.wav;Hammond's Flycatcher
YNP1_20230526_082502_0_03557_650.wav;Mountain Chickadee
YNP1_20230526_082502_0_03572_650.wav;Mountain Chickadee
YNP1_20230526_092502_0_00011_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_00083_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_00089_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_00128_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_00395_650.wav;Mountain Chickadee
YNP1_20230526_092502_0_00425_650.wav;Mountain Chickadee
YNP1_20230526_092502_0_00434_650.wav;Dusky Flycatcher
YNP1_20230526_092502_0_00449_650.wav;Mountain Chickadee
YNP1_20230526_092502_0_00551_650.wav;Mountain Chickadee
YNP1_20230526_092502_0_00917_650.wav;White-crowned Sparrow
YNP1_20230526_092502_0_00959_650.wav;White-crowned Sparrow
YNP1_20230526_092502_0_00974_650.wav;White-crowned Sparrow
YNP1_20230526_092502_0_01037_650.wav;White-crowned Sparrow
YNP1_20230526_092502_0_01109_650.wav;Ruby-crowned Kinglet
YNP1_20230526_092502_0_01343_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01346_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01349_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01400_650.wav;Yellow-rumped Warbler
YNP1_20230526_092502_0_01439_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01442_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01445_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01454_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01457_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01481_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01520_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01526_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01553_650.wav;Yellow-rumped Warbler
YNP1_20230526_092502_0_01568_650.wav;Yellow-rumped Warbler
YNP1_20230526_092502_0_01682_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01859_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01892_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01961_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01970_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01982_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01985_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01988_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01991_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01994_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_01997_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02000_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02003_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02006_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02009_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02012_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02015_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02018_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02021_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02024_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02027_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02030_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02033_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02036_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02039_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02042_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02045_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02048_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02051_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02054_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02057_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02060_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02063_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02066_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02069_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02075_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02078_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02087_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02090_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02093_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02096_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02099_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02105_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02816_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02843_650.wav;Northern Flicker
YNP1_20230526_092502_0_02888_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_02933_650.wav;Tree Swallow
YNP1_20230526_092502_0_03104_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_03143_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_03158_650.wav;Swainson's Thrush
YNP1_20230526_092502_0_03203_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_03218_650.wav;Mountain Chickadee
YNP1_20230526_092502_0_03245_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_03293_650.wav;Swainson's Thrush
YNP1_20230526_092502_0_03347_650.wav;Swainson's Thrush
YNP1_20230526_092502_0_03350_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_03530_650.wav;Hammond's Flycatcher
YNP1_20230526_092502_0_03536_650.wav;Yellow-rumped Warbler
YNP1_20230526_102502_0_00008_650.wav;Yellow-rumped Warbler
YNP1_20230526_102502_0_00029_650.wav;Yellow-rumped Warbler
YNP1_20230526_102502_0_00035_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_00152_650.wav;Evening Grosbeak
YNP1_20230526_102502_0_00179_650.wav;Dusky Flycatcher
YNP1_20230526_102502_0_00182_650.wav;Evening Grosbeak
YNP1_20230526_102502_0_00209_650.wav;Evening Grosbeak
YNP1_20230526_102502_0_00230_650.wav;Evening Grosbeak
YNP1_20230526_102502_0_00236_650.wav;Evening Grosbeak
YNP1_20230526_102502_0_00242_650.wav;Evening Grosbeak
YNP1_20230526_102502_0_00278_650.wav;Evening Grosbeak
YNP1_20230526_102502_0_00326_650.wav;Yellow-rumped Warbler
YNP1_20230526_102502_0_00515_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_00797_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_00815_650.wav;Dusky Flycatcher
YNP1_20230526_102502_0_01190_650.wav;Least Flycatcher
YNP1_20230526_102502_0_01328_650.wav;Yellow-rumped Warbler
YNP1_20230526_102502_0_01349_650.wav;Yellow-rumped Warbler
YNP1_20230526_102502_0_01376_650.wav;Yellow-rumped Warbler
YNP1_20230526_102502_0_01403_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_01445_650.wav;Vesper Sparrow
YNP1_20230526_102502_0_01565_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_01589_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_01613_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_01619_650.wav;White-crowned Sparrow
YNP1_20230526_102502_0_01634_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_01658_650.wav;White-crowned Sparrow
YNP1_20230526_102502_0_01664_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_02246_650.wav;Red-breasted Nuthatch
YNP1_20230526_102502_0_02837_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_02954_650.wav;Red-breasted Nuthatch
YNP1_20230526_102502_0_03119_650.wav;Hammond's Flycatcher
YNP1_20230526_102502_0_03248_650.wav;Mountain Chickadee
YNP1_20230526_102502_0_03257_650.wav;Mountain Chickadee
YNP1_20230526_102502_0_03272_650.wav;Mountain Chickadee
YNP1_20230526_102502_0_03398_650.wav;Mountain Chickadee
YNP1_20230526_102502_0_03428_650.wav;Dusky Flycatcher
YNP1_20230526_102502_0_03449_650.wav;Mountain Chickadee
YNP1_20230526_102502_0_03497_650.wav;Mountain Chickadee
YNP1_20230526_102502_0_03503_650.wav;Mountain Chickadee
YNP1_20230526_112502_0_00131_650.wav;Mountain Chickadee
YNP1_20230526_112502_0_00185_650.wav;Mountain Chickadee
YNP1_20230526_112502_0_00467_650.wav;American Kestrel
YNP1_20230526_112502_0_00986_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_00998_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01205_650.wav;Clark's Nutcracker
YNP1_20230526_112502_0_01373_650.wav;Golden Eagle
YNP1_20230526_112502_0_01376_650.wav;Golden Eagle
YNP1_20230526_112502_0_01379_650.wav;Golden Eagle
YNP1_20230526_112502_0_01385_650.wav;Golden Eagle
YNP1_20230526_112502_0_01496_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01502_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01514_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01520_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01529_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01532_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01541_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01559_650.wav;Hammond's Flycatcher
YNP1_20230526_112502_0_01646_650.wav;Clark's Nutcracker
YNP1_20230526_112502_0_01670_650.wav;Ruby-crowned Kinglet
YNP1_20230526_112502_0_02984_650.wav;Dusky Flycatcher
YNP1_20230526_122502_0_00269_650.wav;Yellow-rumped Warbler
YNP1_20230526_122502_0_00314_650.wav;Yellow-rumped Warbler
YNP1_20230526_122502_0_00359_650.wav;Yellow-rumped Warbler
YNP1_20230526_122502_0_00524_650.wav;Mountain Chickadee
YNP1_20230526_122502_0_00680_650.wav;Northern Flicker
YNP1_20230526_122502_0_00734_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_00737_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_00743_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_00746_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_00749_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_00761_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_00788_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_00794_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_01046_650.wav;Mountain Chickadee
YNP1_20230526_122502_0_01226_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_01238_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_01241_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_01274_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_01289_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_01394_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_01490_650.wav;Yellow-rumped Warbler
YNP1_20230526_122502_0_01511_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_01631_650.wav;Ruby-crowned Kinglet
YNP1_20230526_122502_0_01835_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_02357_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02381_650.wav;Ruby-crowned Kinglet
YNP1_20230526_122502_0_02387_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02489_650.wav;Hammond's Flycatcher
YNP1_20230526_122502_0_02519_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02522_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02528_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02531_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02537_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02540_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02546_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02549_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02555_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02564_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02576_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02579_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02582_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02591_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02597_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02600_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02609_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02624_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02627_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02630_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02633_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02636_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02642_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02651_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02654_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02657_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02669_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02684_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02687_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02690_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02693_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02696_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02708_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02711_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02732_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02735_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02804_650.wav;Ruby-crowned Kinglet
YNP1_20230526_122502_0_02891_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02915_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02921_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02933_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02936_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02939_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02942_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02945_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02948_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02954_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02975_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02984_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02987_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_02999_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03008_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03011_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03017_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03038_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03044_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03077_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03080_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03104_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03113_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03143_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03161_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03182_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03188_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03191_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03194_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03242_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03245_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03248_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03251_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03254_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03266_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03269_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03275_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03278_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03284_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03287_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03290_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03293_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03296_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03302_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03305_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03308_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03311_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03314_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03317_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03320_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03323_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03326_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03332_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03341_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03347_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03350_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03356_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03359_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03458_650.wav;Red-breasted Nuthatch
YNP1_20230526_122502_0_03518_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03521_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03527_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03530_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03536_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03539_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03542_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03545_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03548_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03551_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03554_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03557_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03563_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03566_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03569_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03575_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03578_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03581_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03587_650.wav;Clark's Nutcracker
YNP1_20230526_122502_0_03593_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00005_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00008_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00011_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00014_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00020_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00023_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00026_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00029_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00035_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00038_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00044_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00047_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00050_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00053_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00056_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00059_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00062_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00065_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00068_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00077_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00083_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00086_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00089_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00092_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00095_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00098_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00101_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00107_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00110_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00125_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00164_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00167_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00176_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00182_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00197_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00200_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00215_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00218_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00221_650.wav;Hammond's Flycatcher
YNP1_20230526_132502_0_00224_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00230_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00233_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00245_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00251_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00254_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00260_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00272_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00299_650.wav;Golden Eagle
YNP1_20230526_132502_0_00386_650.wav;Dark-eyed Junco
YNP1_20230526_132502_0_00434_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00473_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00482_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00497_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00500_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00512_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00518_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00554_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00572_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00596_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00599_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00611_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00614_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00617_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00776_650.wav;Hammond's Flycatcher
YNP1_20230526_132502_0_00857_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00869_650.wav;Red-breasted Nuthatch
YNP1_20230526_132502_0_00875_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00887_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00890_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00914_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00923_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00929_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00956_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00971_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00974_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00983_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_00992_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_01019_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_01043_650.wav;Clark's Nutcracker
YNP1_20230526_132502_0_01145_650.wav;Dark-eyed Junco
YNP1_20230526_132502_0_01217_650.wav;Dark-eyed Junco
YNP1_20230526_132502_0_01229_650.wav;Dark-eyed Junco
YNP1_20230526_132502_0_01262_650.wav;Yellow-rumped Warbler
YNP1_20230526_132502_0_03122_650.wav;Ruby-crowned Kinglet
YNP1_20230526_132502_0_03287_650.wav;Hammond's Flycatcher
YNP1_20230526_132502_0_03314_650.wav;Hammond's Flycatcher
YNP1_20230526_132502_0_03368_650.wav;Hammond's Flycatcher
YNP1_20230526_132502_0_03374_650.wav;Hammond's Flycatcher
YNP1_20230526_132502_0_03407_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00317_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00539_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00545_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00749_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00767_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00785_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00788_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00791_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00794_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00803_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00812_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00815_650.wav;Hammond's Flycatcher
YNP1_20230526_142502_0_00821_650.wav;Hammond's Flycatcher
